name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
seattle,2021-03-19,12.9,3.6,8.8,12.9,1.2,7.5,2.4,66,1.132,100,16.67,rain,0,0,55.4,29.1,176.4,1014.5,78.2,16,113,9.8,6,,2021-03-19T07:13:22,2021-03-19T19:21:19,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-03-20,10.6,5.8,7.6,10.6,3.2,5.5,3.6,75.9,4.193,100,50,rain,0,0,51.8,26.9,189.2,1020.2,98,14.8,64.9,5.4,3,,2021-03-20T07:11:20,2021-03-20T19:22:45,0.2,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-03-21,7.1,4.7,6.1,3.8,1.8,2.8,2.5,78.1,0.344,100,25,rain,0,0,40.2,23,175.6,1025.5,100,15.2,29,2.5,1,,2021-03-21T07:09:19,2021-03-21T19:24:11,0.24,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,F9061,KRNT"
seattle,2021-03-22,9.8,5,7.1,9.5,1.9,5.3,3,75.9,4.346,100,33.33,rain,0,0,46.4,24,156.5,1019.9,79.7,14.8,118.3,10.2,5,,2021-03-22T07:07:17,2021-03-22T19:25:37,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,F9061,KRNT"
seattle,2021-03-23,11.7,3.2,7.6,11.7,1.9,7.3,1.8,69.3,0,0,0,,0,0,,10.5,315.9,1030.8,75,16,138.8,11.9,7,,2021-03-23T07:05:15,2021-03-23T19:27:03,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-03-24,10.5,6.3,8,10.5,1.6,6,4.3,77.5,4.956,100,29.17,rain,0,0,47.9,31.6,192.3,1015,98.8,15.1,44.6,3.8,1,,2021-03-24T07:03:14,2021-03-24T19:28:29,0.39,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-03-25,11.6,5.7,8.1,11.6,4,7.4,4,76.9,6.415,100,37.5,rain,0,0,,15.1,8.8,1013,76.1,14.7,152.1,13.2,7,,2021-03-25T07:01:12,2021-03-25T19:29:54,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,F9061,KRNT"
seattle,2021-03-26,11.7,4.5,8.4,11.7,2.9,7.3,3.2,70.7,0,0,0,,0,0,,16,189.4,1024.2,96.1,16,106,9.1,4,,2021-03-26T06:59:10,2021-03-26T19:31:20,0.46,Overcast,Cloudy skies throughout the day.,cloudy,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-03-27,12.3,6.1,9.1,12.3,4.7,8.5,3.9,70.2,0,0,0,,0,0,,13.5,157.2,1028.4,75.4,16,136,11.8,6,,2021-03-27T06:57:09,2021-03-27T19:32:45,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-03-28,8.9,4,6.9,7.1,0.7,3.6,3.3,78.2,8.034,100,25,rain,0,0,63,34.9,202.2,1016,70.4,14.7,33.7,2.9,1,,2021-03-28T06:55:08,2021-03-28T19:34:11,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,F9061,KRNT"
seattle,2021-03-29,9.5,0.6,5.7,8.2,-2.8,4,-2,60.5,0,0,0,,0,0,,15.1,52.1,1026.1,46.6,16,177.2,15.3,7,,2021-03-29T06:53:06,2021-03-29T19:35:36,0.51,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-03-30,12,-0.1,6.2,12,-3.1,5.3,-1.4,60.5,0,0,0,,0,0,,10.7,180.9,1031.3,19,16,185.8,15.9,6,,2021-03-30T06:51:06,2021-03-30T19:37:01,0.53,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-03-31,14.9,2,8.5,14.9,2,8.2,1,61.5,0,0,0,,0,0,,15.1,323.3,1025.4,10.9,16,204.9,17.7,7,,2021-03-31T06:49:05,2021-03-31T19:38:26,0.55,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,F9061,KRNT"
seattle,2021-04-01,13.5,4.9,9.3,13.5,2.4,9,3.1,65.9,0,0,0,,0,0,,13.6,252,1014.3,24.5,16,170.7,14.7,6,,2021-04-01T06:47:04,2021-04-01T19:39:52,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-04-02,13.6,5.7,9.3,13.6,3.4,8.4,3,66.6,0,0,0,,0,0,27.7,14,187.5,1018.2,61.8,16,171.9,14.5,6,,2021-04-02T06:45:04,2021-04-02T19:41:17,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-04-03,16.9,4.8,10.5,16.9,2.7,10,3.8,65.7,0,0,0,,0,0,,15.4,200.2,1020.8,55.9,16,140.5,12.2,6,,2021-04-03T06:43:04,2021-04-03T19:42:42,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-04-04,9.8,6.3,8.1,7.6,5.1,6.4,1.3,63.5,0,0,0,,0,0,32,22.1,354.7,1024.2,80.9,16,96.2,8.3,4,,2021-04-04T06:41:05,2021-04-04T19:44:07,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-04-05,13,1,7.3,13,-1.3,6.9,-0.5,60.6,0,0,0,,0,0,,10.5,348.1,1023.7,24.4,16,211.1,18.3,7,,2021-04-05T06:39:06,2021-04-05T19:45:32,0.81,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-04-06,15.1,2.4,8.7,15.1,-0.2,7.9,1.4,62.9,0,0,0,,0,0,,11.5,235.8,1020.3,12.4,16,216.3,18.7,7,,2021-04-06T06:37:07,2021-04-06T19:46:57,0.86,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-04-07,8.8,6,7.5,8.2,2.8,5.1,3.7,76.8,0.228,100,16.67,rain,0,0,44.6,26.4,195.6,1018.1,84,15.9,47.1,4,2,,2021-04-07T06:35:09,2021-04-07T19:48:22,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-04-08,11.9,4.2,7.9,11.9,1.6,6.5,0.8,64.2,3.129,100,25,rain,0,0,33.5,15.6,197.9,1023.7,73.8,14.9,191.2,16.5,8,,2021-04-08T06:33:11,2021-04-08T19:49:47,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-04-09,9.4,1.9,6.5,6.8,-2.1,3.7,0.6,66.7,0,0,0,,0,0,35.9,28.6,182,1022.1,62.4,15.8,120,10.4,5,,2021-04-09T06:31:14,2021-04-09T19:51:12,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-04-10,10.6,4.4,7.3,10.6,2,5.1,-0.8,58.9,0.281,100,12.5,rain,0,0,47.9,26.9,267.4,1022.2,80.4,15.9,194.8,16.8,8,,2021-04-10T06:29:17,2021-04-10T19:52:36,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-04-11,11.1,0.3,6.6,11.1,-1.7,5.7,-1.4,58.3,0,0,0,,0,0,29.5,21,337.9,1028.2,23.4,16,231.5,20,8,,2021-04-11T06:27:21,2021-04-11T19:54:01,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-04-12,13.9,2.8,8.8,13.9,1.3,8.2,0.4,57.4,0,0,0,,0,0,39.7,27.8,342.8,1025.8,10.4,16,246.2,21.2,7,,2021-04-12T06:25:25,2021-04-12T19:55:26,0,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-04-13,16.7,4.6,11.4,16.7,4.1,10.9,-3.5,37.2,0,0,0,,0,0,57.2,31.4,357.1,1025.9,0,16,251.5,21.6,8,,2021-04-13T06:23:31,2021-04-13T19:56:51,0.01,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-04-14,18.3,5.4,12.5,18.3,4.3,12.3,-0.9,42,0,0,0,,0,0,31.7,20.5,346.3,1021.7,0.2,16,251.9,21.7,8,,2021-04-14T06:21:36,2021-04-14T19:58:16,0.03,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-04-15,23.1,7,14.9,23.1,6.5,14.8,1.6,44.1,0,0,0,,0,0,,18.4,329.3,1019.5,0,16,255.3,22,8,,2021-04-15T06:19:43,2021-04-15T19:59:41,0.05,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-04-16,24.1,8,16.4,24.1,8,16.4,3.2,44.7,0,0,0,,0,0,,19.2,331.5,1022.1,0,16,255,22.1,8,,2021-04-16T06:17:50,2021-04-16T20:01:05,0.08,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-04-17,25.3,8.5,16.9,25.3,8.5,16.9,4,45.8,0,0,0,,0,0,,11,323.8,1022.2,0,16,254.1,22.1,8,,2021-04-17T06:15:58,2021-04-17T20:02:30,0.12,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,F7103,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-04-18,25.8,9.1,17.3,25.8,8.4,17.2,4,45,0,0,0,,0,0,25.9,15.4,282.5,1020.5,3,16,258,22.4,8,,2021-04-18T06:14:07,2021-04-18T20:03:55,0.16,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,F9061,KRNT"
seattle,2021-04-19,21.7,8.5,15.6,21.7,7.8,15.6,3.5,45.9,0,0,0,,0,0,,12,307.3,1022.7,21.8,16,249.2,21.5,8,,2021-04-19T06:12:17,2021-04-19T20:05:20,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-04-20,21.3,9,15.7,21.3,8.6,15.7,2.8,44,0,0,0,,0,0,27.7,22.7,337.3,1021.6,8.6,16,257.9,22.2,8,,2021-04-20T06:10:27,2021-04-20T20:06:44,0.26,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-04-21,21.5,8.1,15.1,21.5,7.3,15.1,4.6,51.5,0,0,0,,0,0,,13.5,326.6,1017.2,9.4,16,250.6,21.8,8,,2021-04-21T06:08:39,2021-04-21T20:08:09,0.31,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,F9061,KRNT"
seattle,2021-04-22,16.4,9.4,12.4,16.4,7.2,12,5.7,65.3,0,0,0,,0,0,,16.1,200,1014,62.3,16,203.8,17.6,8,,2021-04-22T06:06:51,2021-04-22T20:09:33,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,F7103,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-04-23,15.3,7.2,11.2,15.3,5.4,10.4,5,66.7,0,0,0,,0,0,29.5,26.6,197.4,1014.2,48.8,16,206,17.8,7,,2021-04-23T06:05:05,2021-04-23T20:10:57,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,F9061,KRNT"
seattle,2021-04-24,9.9,8.6,9.2,8.6,6.6,7.6,7.1,87.2,2.369,100,91.67,rain,0,0,31.7,14.7,174.9,1009.1,100,14.4,75.1,6.8,3,,2021-04-24T06:03:19,2021-04-24T20:12:22,0.45,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,F9061,KRNT"
seattle,2021-04-25,15.2,8.5,10.9,15.2,6.8,10.4,5.9,72.9,2.68,100,25,rain,0,0,,14.9,195.5,1007,94.2,15.4,197.2,17.1,8,,2021-04-25T06:01:34,2021-04-25T20:13:46,0.48,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,F9061,KRNT"
seattle,2021-04-26,15.5,7.6,11.5,15.5,5.7,10.9,5,66,0,0,0,,0,0,,13.6,236.4,1012.7,78.4,16,262.5,22.7,8,,2021-04-26T05:59:51,2021-04-26T20:15:10,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,F9061,KRNT"
seattle,2021-04-27,15.9,7.7,11.8,15.9,6.2,11.5,5.4,66,0,0,0,,0,0,,15,202.3,1021.2,72.7,16,181.4,15.8,6,,2021-04-27T05:58:09,2021-04-27T20:16:34,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-04-28,17.8,9.1,13.3,17.8,8.2,13.2,6.1,63.5,0,0,0,,0,0,,10.4,315.6,1025.5,56.1,16,163.6,14,5,,2021-04-28T05:56:28,2021-04-28T20:17:57,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-04-29,23.1,10.6,15.9,23.1,10.6,15.9,6,56,0,0,0,,0,0,,18.7,224.6,1023.5,34.8,16,236.3,20.4,7,,2021-04-29T05:54:48,2021-04-29T20:19:21,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,F9061,KRNT"
seattle,2021-04-30,18.1,10.9,14.2,18.1,10.9,14.2,9.4,73.8,1.005,100,16.67,rain,0,0,38.8,24,184.9,1021.8,68.9,14.6,190.8,16.4,8,,2021-04-30T05:53:09,2021-04-30T20:20:44,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72793024233,KSEA,F7103,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-05-01,14.9,9.3,11.9,14.9,7,11.7,7,72.6,0.133,100,12.5,rain,0,0,,15.2,203.2,1020.4,96.8,14.8,116.9,10.1,5,,2021-05-01T05:51:32,2021-05-01T20:22:07,0.63,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-05-02,16.3,8.4,11.9,16.3,7.7,11.7,3.9,59.6,0.298,100,8.33,rain,0,0,,9.2,34.3,1023.2,75.3,15.9,202,17.5,7,,2021-05-02T05:49:56,2021-05-02T20:23:29,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,F9061,KRNT"
seattle,2021-05-03,13.9,8,11.1,13.9,5.8,10.7,7.2,77.3,2.781,100,33.33,rain,0,0,,15.6,168.6,1022.3,75.7,14.2,101,8.5,4,,2021-05-03T05:48:21,2021-05-03T20:24:52,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-05-04,17,10.1,13,17,10.1,13,7.7,72,0.682,100,25,rain,0,0,27.7,16.4,333.4,1023.7,67.6,15.3,224.2,19.3,7,,2021-05-04T05:46:48,2021-05-04T20:26:14,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-05-05,19.4,7.5,13.6,19.4,6.2,13.3,6.7,64.7,0,0,0,,0,0,27.7,18.6,338.2,1016.9,24.9,16,217.2,18.6,7,,2021-05-05T05:45:16,2021-05-05T20:27:36,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-05-06,18.2,10,13.8,18.2,10,13.8,6.9,63.8,0,0,0,,0,0,43.1,25.8,202.9,1013.7,61.1,16,159.7,13.7,8,,2021-05-06T05:43:46,2021-05-06T20:28:57,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-05-07,13.3,8,10.1,13.3,5.6,8.9,4.2,67.9,0.191,100,8.33,rain,0,0,35.3,17.9,168.4,1023.4,88.9,15.9,154.2,13,7,,2021-05-07T05:42:17,2021-05-07T20:30:18,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-05-08,14.1,7.1,10.5,14.1,4.8,9.5,4.1,65.6,0,0,0,,0,0,,20.4,182.1,1028.1,94.1,16,208.1,17.9,9,,2021-05-08T05:40:50,2021-05-08T20:31:38,0.96,Overcast,Cloudy skies throughout the day.,cloudy,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-05-09,16.9,9.5,12.8,16.9,8.9,12.8,6.4,67,0.394,100,25,rain,0,0,25.9,16.9,326.9,1025.4,75.9,15.6,253.2,21.8,8,,2021-05-09T05:39:25,2021-05-09T20:32:58,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-05-10,18.1,7.1,13.1,18.1,7.1,13.1,5.2,60.9,0,0,0,,0,0,27.7,16.9,332.2,1024.8,36.6,16,270.6,23.3,8,,2021-05-10T05:38:01,2021-05-10T20:34:17,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-05-11,19.9,8.7,14.5,19.9,8.7,14.5,5.7,58.2,0,0,0,,0,0,27.7,17.8,327.4,1022.8,16.1,16,285.9,24.8,8,,2021-05-11T05:36:39,2021-05-11T20:35:36,1,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-05-12,20.3,12.9,15.9,20.3,12.9,15.9,8,60.1,0,0,0,,0,0,27.7,24.7,337,1020.8,48.1,16,220.4,19,7,,2021-05-12T05:35:18,2021-05-12T20:36:54,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-05-13,21.5,9.6,16,21.5,8.2,15.9,8.5,64.3,0,0,0,,0,0,31.7,19.7,324,1021.9,38.2,15.7,292.3,25.1,8,,2021-05-13T05:33:59,2021-05-13T20:38:12,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-05-14,22.7,10.7,16.8,22.7,10.7,16.8,8,58.4,0,0,0,,0,0,29.5,17.8,333.7,1019.9,7.3,16,299.5,25.9,8,,2021-05-14T05:32:43,2021-05-14T20:39:29,0.03,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-05-15,22.5,10.2,16.3,22.5,10.2,16.3,7.8,59.4,0,0,0,,0,0,,16.6,324.5,1018.6,3.3,15.9,299.1,25.8,8,,2021-05-15T05:31:27,2021-05-15T20:40:45,0.06,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-05-16,24.2,10.5,17.6,24.2,10.5,17.6,9.2,59.9,0,0,0,,0,0,,11.4,320.2,1014.6,5.8,15.5,294.5,25.6,8,,2021-05-16T05:30:14,2021-05-16T20:42:00,0.09,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-05-17,16.3,10.9,12.7,16.3,10.9,12.7,8.9,78,1.073,100,16.67,rain,0,0,42.2,25.6,199,1013.9,87.6,15,88.4,7.7,4,,2021-05-17T05:29:03,2021-05-17T20:43:14,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,F9061,KRNT"
seattle,2021-05-18,16.1,8.3,11.3,16.1,4.9,10.3,5,66.9,5.205,100,29.17,rain,0,0,40.2,24.4,196.2,1019.2,58.3,15.3,217.1,18.9,9,,2021-05-18T05:27:54,2021-05-18T20:44:28,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-05-19,14,7.1,10.6,14,6.5,10.4,3.7,64.6,0,0,0,,0,0,27.7,18.9,341.3,1019.5,61.7,16,278.6,24,9,,2021-05-19T05:26:47,2021-05-19T20:45:40,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-05-20,16.5,7.8,11.2,16.5,5.7,10.5,5.7,70,0.045,100,4.17,rain,0,0,,12.2,170.9,1019.7,78.1,16,198.7,17.2,8,,2021-05-20T05:25:41,2021-05-20T20:46:52,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-05-21,16.9,8.1,12.1,16.9,6,11.6,6.9,71.6,0,0,0,,0,0,,12.1,232.4,1022.4,50.5,16,226.1,19.5,10,,2021-05-21T05:24:38,2021-05-21T20:48:02,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-05-22,16.7,8.9,12.1,16.7,7.4,11.9,8.2,78.3,0,0,0,,0,0,,11.7,191.5,1020.5,64.6,14.3,175.1,15.1,9,,2021-05-22T05:23:37,2021-05-22T20:49:12,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-05-23,16.6,11.5,13.2,16.6,11.5,13.2,9.1,77.1,0,0,0,,0,0,37.1,23.5,194,1018.3,87.1,14.6,105.2,9,5,,2021-05-23T05:22:38,2021-05-23T20:50:20,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-05-24,16.5,10.6,13.1,16.5,10.6,13.1,9.9,81.5,1.012,100,37.5,rain,0,0,33.5,18.8,182.7,1017.9,98.1,15.4,107.5,9.2,4,,2021-05-24T05:21:42,2021-05-24T20:51:27,0.47,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-05-25,17.2,11.7,13.9,17.2,11.7,13.9,9,72.8,0,0,0,,0,0,33.5,17.7,207.8,1019.4,86.4,16,152.8,13,5,,2021-05-25T05:20:47,2021-05-25T20:52:32,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-05-26,17.8,11.2,14.3,17.8,11.2,14.3,6.4,60.2,0,0,0,,0,0,33.5,15.3,191.8,1020,60.2,16,227.7,19.6,9,,2021-05-26T05:19:55,2021-05-26T20:53:37,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-05-27,14.7,11.1,12.6,14.7,11.1,12.6,8.7,77.9,6.502,100,66.67,rain,0,0,55.4,31.5,200.8,1014.6,86.9,14.4,181,15.6,8,,2021-05-27T05:19:05,2021-05-27T20:54:40,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-05-28,16.8,10.5,12.9,16.8,10.5,12.9,7.2,69.6,0,0,0,,0,0,37.1,22.4,243.9,1024.2,72.8,16,226.3,19.5,10,,2021-05-28T05:18:18,2021-05-28T20:55:41,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-05-29,21.4,8.4,14.7,21.4,7,14.5,6.4,60.3,0,0,0,,0,0,33.5,18.1,332.8,1020.9,6.5,16,335.5,29.1,9,,2021-05-29T05:17:33,2021-05-29T20:56:41,0.56,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-05-30,21.6,11.5,16.6,21.6,11.5,16.6,7.6,56.9,0,0,0,,0,0,27.7,21,331.4,1020.7,23.8,16,224.8,19.4,7,,2021-05-30T05:16:50,2021-05-30T20:57:40,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-05-31,25.6,11.9,18.9,25.6,11.9,18.9,9.7,57.9,0,0,0,,0,0,35.3,24.8,331.6,1021.6,29.7,15.7,305.1,26.5,9,,2021-05-31T05:16:09,2021-05-31T20:58:37,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,F9061,KRNT"
seattle,2021-06-01,28.7,15.4,22.3,28.1,15.4,22.2,12.4,55,0,0,0,,0,0,31.7,18.1,336.4,1016.5,3.5,15.2,336.6,28.9,9,,2021-06-01T05:15:31,2021-06-01T20:59:32,0.71,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
